date,rpi1_cpu_pct,rpi1_cpu_tmp,rpi1_mem_fre,rpi1_mem_pct,rpi2_cpu_pct,rpi2_cpu_tmp,rpi2_mem_fre,rpi2_mem_pct,rpi3_cpu_pct,rpi3_cpu_tmp,rpi3_mem_fre,rpi3_mem_pct
2018-07-08 16:29:04.144345,4.3,55.306000000000004,802.0,14.2,0.3,50.464,877.0,6.2,0.3,49.926,873.0,6.6
2018-07-08 16:30:04.037432,4.3,55.844,802.0,14.2,0.3,50.464,877.0,6.2,0.3,49.926,873.0,6.6
2018-07-08 16:31:04.323063,4.3,55.843999999999994,803.0,14.1,0.3,50.464,877.0,6.2,0.3,49.926,873.0,6.6
2018-07-08 16:32:04.292927,4.3,55.306,803.0,14.1,0.3,49.38800000000001,877.0,6.2,0.3,49.926,873.0,6.6
2018-07-08 16:33:04.249271,4.3,54.768,803.0,14.1,0.3,49.926,877.0,6.2,0.3,49.38800000000001,873.0,6.6
2018-07-08 16:34:04.209377,4.3,55.306,803.0,14.1,0.3,50.464,877.0,6.2,0.3,50.464,873.0,6.6
2018-07-08 16:35:04.193811,4.3,55.843999999999994,803.0,14.1,0.3,50.464,877.0,6.2,0.3,49.926,873.0,6.6
2018-07-08 16:36:04.190281,4.3,55.306,803.0,14.1,0.3,51.002,877.0,6.2,0.3,49.926,873.0,6.6
2018-07-08 16:37:04.140087,4.3,55.843999999999994,803.0,14.1,0.3,50.464,877.0,6.2,0.3,49.926,873.0,6.6
2018-07-08 16:38:04.116949,4.3,55.844,803.0,14.1,0.3,50.464,877.0,6.2,0.3,49.926,873.0,6.6
2018-07-08 16:39:04.057871,4.3,55.843999999999994,803.0,14.1,0.3,50.464,878.0,6.1,0.3,50.464,873.0,6.6
2018-07-08 16:40:04.015456,4.3,55.844,803.0,14.1,0.3,49.926,878.0,6.1,0.3,49.926,873.0,6.6
2018-07-08 16:41:03.967226,4.3,55.843999999999994,803.0,14.1,0.3,50.464,878.0,6.1,0.3,49.926,873.0,6.6
2018-07-08 16:42:03.916113,4.3,55.844,803.0,14.1,0.3,50.464,878.0,6.1,0.3,50.464,873.0,6.6
2018-07-08 16:43:03.855999,4.3,55.306000000000004,803.0,14.1,0.3,50.464,878.0,6.1,0.3,49.926,873.0,6.6
2018-07-08 16:44:03.795470,4.3,54.768,803.0,14.1,0.3,50.464,878.0,6.1,0.3,49.926,873.0,6.6
2018-07-08 16:45:03.685663,4.3,55.306000000000004,803.0,14.1,0.3,50.464,878.0,6.1,0.3,49.926,873.0,6.6
2018-07-08 16:46:03.660231,4.3,54.768,803.0,14.1,0.3,50.464,877.0,6.2,0.3,50.464,870.0,7.0
2018-07-08 16:47:03.687572,4.3,55.843999999999994,803.0,14.1,0.3,50.464,877.0,6.2,0.3,49.926,870.0,7.0
2018-07-08 16:48:03.838055,4.3,55.844,803.0,14.1,0.3,50.464,877.0,6.2,0.3,50.464,870.0,7.0
2018-07-08 16:49:03.794910,4.3,55.843999999999994,803.0,14.1,0.3,50.464,877.0,6.2,0.3,49.926,870.0,7.0
2018-07-08 16:50:03.755616,4.3,55.306,803.0,14.1,0.3,50.464,877.0,6.2,0.3,49.926,870.0,7.0
2018-07-08 16:51:03.710735,4.3,55.843999999999994,803.0,14.1,0.3,50.464,877.0,6.2,0.3,49.926,870.0,7.0
2018-07-08 16:52:03.692799,4.3,55.306,804.0,14.0,0.3,50.464,877.0,6.2,0.3,50.464,870.0,7.0
2018-07-08 16:53:03.548998,4.3,54.768,804.0,14.0,0.3,50.464,877.0,6.2,0.3,49.926,870.0,7.0
2018-07-08 16:54:03.444393,4.3,55.844,804.0,14.0,0.3,50.464,877.0,6.2,0.3,49.926,870.0,7.0
2018-07-08 16:55:03.402506,4.3,55.306000000000004,804.0,14.0,0.3,50.464,877.0,6.2,0.3,50.464,870.0,7.0
2018-07-08 16:56:03.427315,4.3,55.844,804.0,14.0,0.3,50.464,878.0,6.1,0.3,50.464,870.0,7.0
2018-07-08 16:57:03.494430,4.3,55.843999999999994,804.0,14.0,0.3,50.464,878.0,6.1,0.3,49.926,870.0,7.0
2018-07-08 16:58:03.455121,4.3,55.844,804.0,14.0,0.3,50.464,878.0,6.1,0.3,50.464,870.0,7.0
2018-07-08 16:59:04.340275,4.3,55.843999999999994,804.0,14.0,0.3,50.464,878.0,6.1,0.3,49.926,870.0,7.0
2018-07-08 17:00:04.275247,4.3,55.844,804.0,14.0,0.3,50.464,878.0,6.1,0.3,49.926,870.0,7.0
2018-07-08 17:01:04.274616,4.3,55.306000000000004,804.0,14.0,0.3,50.464,878.0,6.1,0.3,49.926,870.0,7.0
2018-07-08 17:02:04.281738,4.3,55.306,804.0,14.0,0.3,50.464,876.0,6.3,0.3,50.464,870.0,7.0
2018-07-08 17:03:04.290092,4.3,55.843999999999994,804.0,14.0,0.3,50.464,876.0,6.3,0.3,49.926,870.0,7.0
2018-07-08 17:04:04.199430,4.3,55.306,804.0,14.0,0.3,50.464,877.0,6.2,0.3,50.464,871.0,6.8
2018-07-08 17:05:03.770453,4.3,55.306000000000004,804.0,14.0,0.3,50.464,877.0,6.2,0.3,49.926,871.0,6.8
2018-07-08 17:06:03.774838,4.3,55.844,804.0,14.0,0.3,50.464,877.0,6.2,0.3,49.926,871.0,6.8
2018-07-08 17:07:03.782858,4.3,55.306000000000004,804.0,14.0,0.3,50.464,877.0,6.2,0.3,50.464,871.0,6.8
2018-07-08 17:08:03.771388,4.3,55.844,804.0,14.0,0.3,51.002,877.0,6.2,0.3,49.926,871.0,6.8
2018-07-08 17:09:03.761803,4.3,55.843999999999994,804.0,14.0,0.3,50.464,877.0,6.2,0.3,50.464,871.0,6.8
2018-07-08 17:10:03.704712,4.3,55.844,804.0,14.0,0.3,50.464,877.0,6.2,0.3,49.926,871.0,6.8
2018-07-08 17:11:03.637380,4.3,55.843999999999994,804.0,14.0,0.3,50.464,877.0,6.2,0.3,50.464,871.0,6.8
2018-07-08 17:12:03.591308,4.3,55.306,804.0,14.0,0.3,51.002,877.0,6.2,0.3,50.464,871.0,6.8
2018-07-08 17:13:03.557133,4.3,55.306000000000004,804.0,14.0,0.3,50.464,877.0,6.2,0.3,50.464,871.0,6.8
2018-07-08 17:14:03.494376,4.3,54.768,805.0,13.9,0.3,51.002,877.0,6.2,0.3,50.464,871.0,6.8
2018-07-08 17:15:03.456509,4.3,55.306000000000004,805.0,13.9,0.3,51.001999999999995,877.0,6.2,0.3,50.464,871.0,6.8
2018-07-08 17:16:03.452744,4.3,54.768,805.0,13.9,0.3,50.464,877.0,6.2,0.3,49.926,871.0,6.8
2018-07-08 17:17:03.387933,4.3,55.843999999999994,805.0,13.9,0.3,50.464,877.0,6.2,0.3,50.464,871.0,6.8
2018-07-08 17:18:04.033260,4.3,55.306,805.0,13.9,0.3,50.464,877.0,6.2,0.3,50.464,871.0,6.8
2018-07-08 17:19:04.037624,4.3,55.306000000000004,805.0,13.9,0.3,50.464,877.0,6.2,0.3,50.464,871.0,6.8
2018-07-08 17:20:04.080933,4.3,55.306,805.0,13.9,0.3,50.464,877.0,6.2,0.3,51.002,871.0,6.8
2018-07-08 17:21:04.086624,4.3,55.843999999999994,805.0,13.9,0.3,51.54,877.0,6.2,0.3,50.464,871.0,6.8
2018-07-08 17:22:04.129622,4.3,55.306,805.0,13.9,0.3,50.464,877.0,6.2,0.3,50.464,871.0,6.8
2018-07-08 17:23:04.022688,4.3,55.843999999999994,805.0,13.9,0.3,50.464,877.0,6.2,0.3,50.464,871.0,6.8
2018-07-08 17:24:04.030637,4.3,54.768,805.0,13.9,0.3,50.464,877.0,6.2,0.3,50.464,871.0,6.8
2018-07-08 17:25:04.021024,4.3,55.843999999999994,806.0,13.8,0.3,50.464,877.0,6.2,0.3,49.926,871.0,6.8
2018-07-08 17:26:03.942332,4.3,55.844,806.0,13.8,0.3,50.464,877.0,6.2,0.3,50.464,871.0,6.8
2018-07-08 17:27:03.866836,4.3,55.306000000000004,806.0,13.8,0.3,50.464,877.0,6.2,0.3,50.464,871.0,6.8
2018-07-08 17:28:03.811915,4.3,55.844,806.0,13.8,0.3,50.464,877.0,6.2,0.3,50.464,872.0,6.7
2018-07-08 17:29:03.825706,4.3,55.843999999999994,806.0,13.8,0.3,51.001999999999995,878.0,6.1,0.3,51.001999999999995,872.0,6.7
2018-07-08 17:30:03.756211,4.3,55.306,806.0,13.8,0.3,50.464,878.0,6.1,0.3,50.464,872.0,6.7
2018-07-08 17:31:03.747092,4.3,54.768,806.0,13.8,0.3,50.464,878.0,6.1,0.3,50.464,872.0,6.7
2018-07-08 17:32:03.711120,4.3,55.306,806.0,13.8,0.3,50.464,877.0,6.2,0.3,50.464,872.0,6.7
2018-07-08 17:33:03.685665,4.3,55.306000000000004,806.0,13.8,0.3,50.464,877.0,6.2,0.3,50.464,872.0,6.7
2018-07-08 17:34:03.663850,4.3,55.306,806.0,13.8,0.3,50.464,878.0,6.1,0.3,50.464,872.0,6.7
2018-07-08 17:35:03.694536,4.3,55.843999999999994,806.0,13.8,0.3,51.54,878.0,6.1,0.3,51.001999999999995,872.0,6.7
2018-07-08 17:36:03.574639,4.3,55.844,806.0,13.8,0.3,50.464,878.0,6.1,0.3,50.464,872.0,6.7
2018-07-08 17:37:03.524075,4.3,55.306000000000004,806.0,13.8,0.3,51.001999999999995,878.0,6.1,0.3,50.464,872.0,6.7
2018-07-08 17:38:03.522461,4.3,54.768,806.0,13.8,0.3,50.464,878.0,6.1,0.3,50.464,872.0,6.7
2018-07-08 17:39:03.854367,4.3,55.306000000000004,806.0,13.8,0.3,50.464,878.0,6.1,0.3,51.54,872.0,6.7
2018-07-08 17:40:03.802714,4.3,55.844,806.0,13.8,0.3,49.926,877.0,6.2,0.3,50.464,872.0,6.7
2018-07-08 17:41:03.819661,4.3,55.306000000000004,806.0,13.8,0.3,50.464,877.0,6.2,0.3,50.464,872.0,6.7
2018-07-08 17:42:03.782765,4.3,54.768,806.0,13.8,0.3,50.464,877.0,6.2,0.3,50.464,872.0,6.7
2018-07-08 17:43:03.847329,4.3,55.843999999999994,806.0,13.8,0.3,50.464,877.0,6.2,0.3,51.001999999999995,872.0,6.7
2018-07-08 17:44:03.860431,4.3,54.768,806.0,13.8,0.3,50.464,877.0,6.2,0.3,50.464,872.0,6.7
2018-07-08 17:45:03.769813,4.3,54.768,806.0,13.8,0.3,49.38800000000001,877.0,6.2,0.3,50.464,872.0,6.7
2018-07-08 17:46:03.796651,4.3,55.306,806.0,13.8,0.3,50.464,877.0,6.2,0.3,50.464,872.0,6.7
2018-07-08 17:47:03.800270,4.3,55.306000000000004,806.0,13.8,0.3,50.464,877.0,6.2,0.3,50.464,872.0,6.7
2018-07-08 17:48:03.736770,4.3,54.768,806.0,13.8,0.3,50.464,877.0,6.2,0.3,50.464,872.0,6.7
2018-07-08 17:49:03.805712,4.3,54.768,806.0,13.8,0.3,50.464,877.0,6.2,0.3,51.001999999999995,872.0,6.7
2018-07-08 17:50:03.752854,4.3,55.844,806.0,13.8,0.3,50.464,877.0,6.2,0.3,50.464,872.0,6.7
2018-07-08 17:51:03.811347,4.3,54.768,806.0,13.8,0.3,50.464,877.0,6.2,0.3,51.001999999999995,873.0,6.6
2018-07-08 17:52:03.729164,4.3,55.306,807.0,13.7,0.3,50.464,877.0,6.2,0.3,51.002,873.0,6.6
2018-07-08 17:53:03.656418,4.3,55.306000000000004,807.0,13.7,0.3,51.001999999999995,877.0,6.2,0.3,50.464,873.0,6.6
2018-07-08 17:54:03.665252,4.3,54.768,807.0,13.7,0.3,51.002,877.0,6.2,0.3,50.464,873.0,6.6
2018-07-08 17:55:03.613901,4.3,54.768,807.0,13.7,0.3,50.464,877.0,6.2,0.3,50.464,873.0,6.6
2018-07-08 17:56:03.542645,4.3,55.306,807.0,13.7,0.3,51.002,877.0,6.2,0.3,50.464,873.0,6.6
2018-07-08 17:57:03.515562,4.3,54.768,807.0,13.7,0.3,50.464,877.0,6.2,0.3,50.464,873.0,6.6
2018-07-08 17:58:03.459962,4.3,55.306,807.0,13.7,0.3,50.464,877.0,6.2,0.3,51.002,873.0,6.6
2018-07-08 17:59:03.482322,4.3,55.843999999999994,807.0,13.7,0.3,50.464,877.0,6.2,0.3,51.001999999999995,873.0,6.6
2018-07-08 18:00:03.448875,4.3,55.306,807.0,13.7,0.3,51.002,878.0,6.1,0.3,50.464,873.0,6.6
2018-07-08 18:01:03.419286,4.3,55.306000000000004,807.0,13.7,0.3,51.001999999999995,878.0,6.1,0.3,50.464,873.0,6.6
2018-07-08 18:02:04.260742,4.3,54.768,807.0,13.7,0.3,51.002,878.0,6.1,0.3,50.464,873.0,6.6
2018-07-08 18:03:04.273754,4.3,54.768,807.0,13.7,0.3,50.464,878.0,6.1,0.3,50.464,873.0,6.6
2018-07-08 18:04:03.829647,4.3,54.768,807.0,13.7,0.3,50.464,878.0,6.1,0.3,50.464,873.0,6.6
2018-07-08 18:05:03.734492,4.3,55.306000000000004,807.0,13.7,0.3,50.464,878.0,6.1,0.3,50.464,873.0,6.6
2018-07-08 18:06:03.716552,4.3,54.768,807.0,13.7,0.3,51.002,878.0,6.1,0.3,50.464,873.0,6.6
2018-07-08 18:07:03.609284,4.3,55.843999999999994,807.0,13.7,0.3,50.464,876.0,6.3,0.3,50.464,873.0,6.6
2018-07-08 18:08:03.530763,4.3,54.768,807.0,13.7,0.3,50.464,876.0,6.3,0.3,50.464,873.0,6.6
2018-07-08 18:09:03.540768,4.3,55.306000000000004,807.0,13.7,0.3,50.464,877.0,6.2,0.3,50.464,873.0,6.6
2018-07-08 18:10:03.473745,4.3,54.768,807.0,13.7,0.3,50.464,877.0,6.2,0.3,50.464,873.0,6.6
2018-07-08 18:11:03.412708,4.3,54.768,807.0,13.7,0.3,50.464,877.0,6.2,0.3,50.464,873.0,6.6
2018-07-08 18:12:03.373316,4.3,55.844,807.0,13.7,0.3,50.464,877.0,6.2,0.3,50.464,872.0,6.7
2018-07-08 18:13:04.316873,4.3,55.306000000000004,808.0,13.6,0.3,50.464,877.0,6.2,0.3,50.464,872.0,6.7
2018-07-08 18:14:04.314029,4.3,55.844,808.0,13.6,0.3,50.464,877.0,6.2,0.3,49.926,872.0,6.7
2018-07-08 18:15:04.227912,4.3,54.768,808.0,13.6,0.3,50.464,877.0,6.2,0.3,50.464,872.0,6.7
2018-07-08 18:16:04.228162,4.3,54.768,808.0,13.6,0.3,50.464,877.0,6.2,0.3,50.464,872.0,6.7
2018-07-08 18:17:04.220098,4.3,55.306000000000004,808.0,13.6,0.3,50.464,877.0,6.2,0.3,51.54,872.0,6.7
2018-07-08 18:18:04.170359,4.3,55.844,808.0,13.6,0.3,49.926,877.0,6.2,0.3,50.464,872.0,6.7
2018-07-08 18:19:04.129651,4.3,54.768,808.0,13.6,0.3,50.464,877.0,6.2,0.3,50.464,872.0,6.7
2018-07-08 18:20:04.127462,4.3,55.306,808.0,13.6,0.3,50.464,877.0,6.2,0.3,50.464,872.0,6.7
2018-07-08 18:21:04.141960,4.3,55.306000000000004,808.0,13.6,0.3,50.464,877.0,6.2,0.3,49.926,872.0,6.7
2018-07-08 18:22:04.084639,4.3,54.768,808.0,13.6,0.3,51.002,877.0,6.2,0.3,50.464,872.0,6.7
2018-07-08 18:23:04.083102,4.3,55.306000000000004,808.0,13.6,0.3,50.464,877.0,6.2,0.3,50.464,872.0,6.7
2018-07-08 18:24:04.020890,4.3,54.768,808.0,13.6,0.3,50.464,877.0,6.2,0.3,50.464,872.0,6.7
2018-07-08 18:25:03.981782,4.3,55.843999999999994,808.0,13.6,0.3,50.464,877.0,6.2,0.3,50.464,872.0,6.7
2018-07-08 18:26:03.939882,4.3,54.768,808.0,13.6,0.3,50.464,877.0,6.2,0.3,50.464,872.0,6.7
2018-07-08 18:27:03.968433,4.3,55.306000000000004,808.0,13.6,0.3,50.464,877.0,6.2,0.3,50.464,872.0,6.7
2018-07-08 18:28:03.962861,4.3,54.768,808.0,13.6,0.3,50.464,877.0,6.2,0.3,51.002,872.0,6.7
2018-07-08 18:29:03.953394,4.3,55.306000000000004,808.0,13.6,0.3,49.926,877.0,6.2,0.3,50.464,872.0,6.7
2018-07-08 18:30:03.867344,4.3,55.306,808.0,13.6,0.3,50.464,877.0,6.2,0.3,50.464,873.0,6.6
2018-07-08 18:31:03.918053,4.3,54.768,808.0,13.6,0.3,50.464,877.0,6.2,0.3,50.464,873.0,6.6
2018-07-08 18:32:03.934301,4.3,54.768,808.0,13.6,0.3,50.464,877.0,6.2,0.3,51.002,873.0,6.6
2018-07-08 18:33:03.883469,4.3,55.306000000000004,808.0,13.6,0.3,50.464,877.0,6.2,0.3,51.001999999999995,873.0,6.6
2018-07-08 18:34:04.001647,4.3,54.768,808.0,13.6,0.3,50.464,877.0,6.2,0.3,50.464,870.0,7.0
2018-07-08 18:35:04.102772,4.3,54.768,808.0,13.6,0.3,50.464,877.0,6.2,0.3,50.464,870.0,7.0
2018-07-08 18:36:04.074713,4.3,54.768,808.0,13.6,0.3,50.464,877.0,6.2,0.3,50.464,870.0,7.0
2018-07-08 18:37:04.028845,4.3,54.768,808.0,13.6,0.3,50.464,878.0,6.1,0.3,50.464,870.0,7.0
2018-07-08 18:38:03.999253,4.3,55.844,808.0,13.6,0.3,50.464,878.0,6.1,0.3,50.464,871.0,6.8
2018-07-08 18:39:03.942855,4.3,55.306000000000004,808.0,13.6,0.3,50.464,878.0,6.1,0.3,50.464,871.0,6.8
2018-07-08 18:40:03.913879,4.3,54.768,809.0,13.5,0.3,50.464,878.0,6.1,0.3,51.002,871.0,6.8
2018-07-08 18:41:03.967622,4.3,54.768,809.0,13.5,0.3,50.464,878.0,6.1,0.3,51.001999999999995,871.0,6.8
2018-07-08 18:42:03.919018,4.3,55.306,809.0,13.5,0.3,50.464,878.0,6.1,0.3,50.464,871.0,6.8
2018-07-08 18:43:03.904076,4.3,55.306000000000004,809.0,13.5,0.3,50.464,878.0,6.1,0.3,50.464,871.0,6.8
2018-07-08 18:44:03.821724,4.3,54.768,809.0,13.5,0.3,50.464,878.0,6.1,0.3,50.464,871.0,6.8
2018-07-08 18:45:03.895112,4.3,55.306000000000004,809.0,13.5,0.3,50.464,878.0,6.1,0.3,50.464,871.0,6.8
2018-07-08 18:46:03.856169,4.3,55.306,809.0,13.5,0.3,50.464,878.0,6.1,0.3,50.464,871.0,6.8
2018-07-08 18:47:03.813283,4.3,54.768,809.0,13.5,0.3,50.464,876.0,6.3,0.3,51.001999999999995,871.0,6.8
2018-07-08 18:48:03.702465,4.3,55.844,809.0,13.5,0.3,50.464,876.0,6.3,0.3,50.464,871.0,6.8
2018-07-08 18:49:03.700357,4.3,54.768,809.0,13.5,0.3,50.464,876.0,6.3,0.3,50.464,871.0,6.8
2018-07-08 18:50:03.882216,4.3,54.768,809.0,13.5,0.3,50.464,876.0,6.3,0.3,51.002,871.0,6.8
2018-07-08 18:51:03.835119,4.3,55.843999999999994,809.0,13.5,0.3,50.464,876.0,6.3,0.3,50.464,871.0,6.8
2018-07-08 18:52:03.737280,4.3,54.768,809.0,13.5,0.3,49.926,876.0,6.3,0.3,50.464,871.0,6.8
2018-07-08 18:53:03.742266,4.3,55.306000000000004,809.0,13.5,0.3,49.926,876.0,6.3,0.3,50.464,871.0,6.8
2018-07-08 18:54:03.741049,4.3,55.306,809.0,13.5,0.3,50.464,876.0,6.3,0.3,50.464,871.0,6.8
2018-07-08 18:55:03.674095,4.3,54.768,809.0,13.5,0.3,50.464,876.0,6.3,0.3,50.464,871.0,6.8
2018-07-08 18:56:03.644721,4.3,54.768,809.0,13.5,0.3,50.464,876.0,6.3,0.3,50.464,871.0,6.8
2018-07-08 18:57:03.554782,4.3,55.306000000000004,809.0,13.5,0.3,49.926,876.0,6.3,0.3,50.464,871.0,6.8
2018-07-08 18:58:03.407887,4.3,54.768,809.0,13.5,0.3,50.464,877.0,6.2,0.3,50.464,871.0,6.8
2018-07-08 18:59:03.388740,4.3,54.768,809.0,13.5,0.3,50.464,877.0,6.2,0.3,50.464,871.0,6.8
2018-07-08 19:00:03.418202,4.3,54.768,809.0,13.5,0.3,50.464,877.0,6.2,0.3,50.464,872.0,6.7
2018-07-08 19:01:03.417734,4.3,54.768,809.0,13.5,0.3,50.464,877.0,6.2,0.3,50.464,872.0,6.7
2018-07-08 19:02:03.447016,4.3,54.768,810.0,13.4,0.3,50.464,877.0,6.2,0.3,51.002,872.0,6.7
2018-07-08 19:03:03.423330,4.3,55.306000000000004,810.0,13.4,0.3,50.464,877.0,6.2,0.3,50.464,871.0,6.8
2018-07-08 19:04:03.386669,4.3,55.306,810.0,13.4,0.3,50.464,877.0,6.2,0.3,51.002,871.0,6.8
2018-07-08 19:05:03.378170,4.3,55.306000000000004,810.0,13.4,0.3,50.464,877.0,6.2,0.3,51.001999999999995,871.0,6.8
2018-07-08 19:06:04.344254,4.3,54.768,810.0,13.4,0.3,50.464,877.0,6.2,0.3,51.002,872.0,6.7
2018-07-08 19:07:04.311682,4.3,55.843999999999994,810.0,13.4,0.3,50.464,877.0,6.2,0.3,50.464,872.0,6.7
2018-07-08 19:08:04.286337,4.3,54.768,810.0,13.4,0.3,50.464,877.0,6.2,0.3,50.464,872.0,6.7
2018-07-08 19:09:04.287368,4.3,55.306000000000004,810.0,13.4,0.3,50.464,877.0,6.2,0.3,50.464,872.0,6.7
2018-07-08 19:10:04.244756,4.3,54.768,810.0,13.4,0.3,50.464,878.0,6.1,0.3,51.002,872.0,6.7
2018-07-08 19:11:04.246891,4.3,54.768,810.0,13.4,0.3,50.464,878.0,6.1,0.3,50.464,872.0,6.7
2018-07-08 19:12:04.228364,4.3,54.768,810.0,13.4,0.3,50.464,878.0,6.1,0.3,50.464,872.0,6.7
2018-07-08 19:13:04.261135,4.3,54.768,810.0,13.4,0.3,50.464,878.0,6.1,0.3,50.464,872.0,6.7
2018-07-08 19:14:04.160311,4.3,54.768,810.0,13.4,0.3,50.464,878.0,6.1,0.3,50.464,872.0,6.7
2018-07-08 19:15:04.164786,4.3,54.768,810.0,13.4,0.3,50.464,878.0,6.1,0.3,51.54,872.0,6.7
2018-07-08 19:16:04.152992,4.3,54.768,810.0,13.4,0.3,49.926,876.0,6.3,0.3,50.464,872.0,6.7
2018-07-08 19:17:04.207389,4.3,54.768,810.0,13.4,0.3,49.926,876.0,6.3,0.3,50.464,872.0,6.7
2018-07-08 19:18:04.164519,4.3,54.768,810.0,13.4,0.3,51.002,876.0,6.3,0.3,50.464,872.0,6.7
2018-07-08 19:19:04.123271,4.3,54.768,810.0,13.4,0.3,50.464,876.0,6.3,0.3,50.464,872.0,6.7
2018-07-08 19:20:03.986744,4.3,55.306,810.0,13.4,0.3,51.002,876.0,6.3,0.3,50.464,872.0,6.7
2018-07-08 19:21:03.983122,4.3,55.306000000000004,810.0,13.4,0.3,50.464,876.0,6.3,0.3,50.464,872.0,6.7
2018-07-08 19:22:03.883839,4.3,55.306,810.0,13.4,0.3,50.464,876.0,6.3,0.3,50.464,872.0,6.7
2018-07-08 19:23:03.894032,4.3,55.306000000000004,810.0,13.4,0.3,50.464,876.0,6.3,0.3,50.464,872.0,6.7
2018-07-08 19:24:03.864684,4.3,54.768,810.0,13.4,0.3,50.464,876.0,6.3,0.3,50.464,872.0,6.7
2018-07-08 19:25:03.865190,4.3,54.768,810.0,13.4,0.3,50.464,876.0,6.3,0.3,50.464,872.0,6.7
2018-07-08 19:26:04.148000,4.3,55.306,810.0,13.4,0.3,50.464,877.0,6.2,0.3,51.54,872.0,6.7
2018-07-08 19:27:04.165268,4.3,55.306000000000004,810.0,13.4,0.3,50.464,877.0,6.2,0.3,51.54,872.0,6.7
2018-07-08 19:28:04.192082,4.3,54.768,810.0,13.4,0.3,49.926,877.0,6.2,0.3,50.464,872.0,6.7
2018-07-08 19:29:04.109285,4.3,54.23,810.0,13.4,0.3,50.464,877.0,6.2,0.3,50.464,872.0,6.7
2018-07-08 19:30:04.049472,4.3,54.768,811.0,13.3,0.3,49.926,877.0,6.2,0.3,51.002,872.0,6.7
2018-07-08 19:31:04.046150,4.3,54.768,811.0,13.3,0.3,50.464,877.0,6.2,0.3,51.54,872.0,6.7
2018-07-08 19:32:04.061465,4.3,55.306,811.0,13.3,0.3,49.38800000000001,877.0,6.2,0.3,50.464,872.0,6.7
2018-07-08 19:33:04.027485,4.3,54.768,811.0,13.3,0.3,50.464,877.0,6.2,0.3,51.001999999999995,873.0,6.6
2018-07-08 19:34:04.086249,4.3,55.306,811.0,13.3,0.3,49.926,877.0,6.2,0.3,51.002,873.0,6.6
2018-07-08 19:35:04.114742,4.3,55.306000000000004,811.0,13.3,0.3,50.464,877.0,6.2,0.3,51.001999999999995,873.0,6.6
2018-07-08 19:36:04.094703,4.3,55.306,811.0,13.3,0.3,49.926,877.0,6.2,0.3,51.54,873.0,6.6
2018-07-08 19:37:04.059950,4.3,54.768,811.0,13.3,0.3,49.926,877.0,6.2,0.3,51.001999999999995,873.0,6.6
2018-07-08 19:38:04.082631,4.3,55.306,811.0,13.3,0.3,50.464,877.0,6.2,0.3,51.54,873.0,6.6
2018-07-08 19:39:04.078769,4.3,54.768,811.0,13.3,0.3,50.464,877.0,6.2,0.3,50.464,873.0,6.6
2018-07-08 19:40:04.070725,4.3,54.768,811.0,13.3,0.3,50.464,877.0,6.2,0.3,51.002,873.0,6.6
2018-07-08 19:41:04.042740,4.3,55.306000000000004,811.0,13.3,0.3,50.464,877.0,6.2,0.3,51.54,873.0,6.6
2018-07-08 19:42:04.032485,4.3,55.306,811.0,13.3,0.3,50.464,877.0,6.2,0.3,50.464,873.0,6.6
2018-07-08 19:43:04.025300,4.3,55.306000000000004,811.0,13.3,0.3,50.464,877.0,6.2,0.3,51.54,873.0,6.6
2018-07-08 19:44:04.002690,4.3,54.768,811.0,13.3,0.3,50.464,877.0,6.2,0.3,50.464,873.0,6.6
2018-07-08 19:45:04.052680,4.3,55.306000000000004,811.0,13.3,0.3,50.464,877.0,6.2,0.3,51.001999999999995,873.0,6.6
2018-07-08 19:46:04.048223,4.3,55.306,811.0,13.3,0.3,49.926,877.0,6.2,0.3,51.54,873.0,6.6
2018-07-08 19:47:03.968526,4.3,55.306000000000004,811.0,13.3,0.3,51.001999999999995,877.0,6.2,0.3,51.001999999999995,873.0,6.6
2018-07-08 19:48:03.944423,4.3,55.306,811.0,13.3,0.3,51.002,878.0,6.1,0.3,51.002,870.0,7.0
2018-07-08 19:49:03.921382,4.3,54.768,811.0,13.3,0.3,50.464,878.0,6.1,0.3,50.464,870.0,7.0
2018-07-08 19:50:03.952751,4.3,55.306,811.0,13.3,0.3,51.54,877.0,6.2,0.3,51.54,870.0,7.0
2018-07-08 19:51:03.920401,4.3,54.768,811.0,13.3,0.3,50.464,877.0,6.2,0.3,51.001999999999995,870.0,7.0
2018-07-08 19:52:03.891941,4.3,55.306,811.0,13.3,0.3,51.54,877.0,6.2,0.3,51.002,870.0,7.0
2018-07-08 19:53:03.871083,4.3,55.306000000000004,811.0,13.3,0.3,51.001999999999995,877.0,6.2,0.3,51.54,870.0,7.0
2018-07-08 19:54:03.764454,4.3,55.306,811.0,13.3,0.3,51.54,877.0,6.2,0.3,50.464,870.0,7.0
2018-07-08 19:55:03.682236,4.3,54.768,811.0,13.3,0.3,51.001999999999995,877.0,6.2,0.3,51.54,871.0,6.8
2018-07-08 19:56:03.682711,4.3,55.306,812.0,13.2,0.3,51.54,877.0,6.2,0.3,51.54,871.0,6.8
2018-07-08 19:57:03.623613,4.3,55.843999999999994,812.0,13.2,0.3,51.54,877.0,6.2,0.3,51.54,871.0,6.8
2018-07-08 19:58:03.558134,4.3,54.768,812.0,13.2,0.3,50.464,877.0,6.2,0.3,51.002,871.0,6.8
